model_id,rmse,mean_residual_deviance,mse,mae,rmsle
StackedEnsemble_AllModels_AutoML_20200516_032431,113.9384766061255,12981.976451324612,12981.976451324612,76.35699760036314,
StackedEnsemble_BestOfFamily_AutoML_20200516_032431,115.47177768263286,13333.731441187392,13333.731441187392,77.54414768204867,
XGBoost_2_AutoML_20200516_032431,128.63648741543943,16547.345894582508,16547.345894582508,87.31133554156641,
GBM_grid__1_AutoML_20200516_032431_model_2,129.7734392670385,16841.14553919573,16841.14553919573,90.08170367792921,
XGBoost_1_AutoML_20200516_032431,134.68413346123086,18139.81580620265,18139.81580620265,94.88391358892244,
DRF_1_AutoML_20200516_032431,140.31729118327652,19688.94220501241,19688.94220501241,96.09491466822985,0.650267000022098
XGBoost_grid__1_AutoML_20200516_032431_model_1,142.9393531728233,20431.65868546511,20431.65868546511,103.58879913145685,
XGBoost_grid__1_AutoML_20200516_032431_model_3,145.49181225610994,21167.867433567142,21167.867433567142,103.6506845372026,
XGBoost_grid__1_AutoML_20200516_032431_model_2,148.41885270082324,22028.155837028662,22028.155837028662,108.2744777497588,
GBM_4_AutoML_20200516_032431,164.64949850405068,27109.45735763539,27109.45735763539,123.01403607395855,
GBM_5_AutoML_20200516_032431,172.2310704740052,29663.541636621747,29663.541636621747,130.91891329728873,
XRT_1_AutoML_20200516_032431,173.67298253538326,30162.304862735527,30162.304862735527,135.4811478689727,0.7818698188263883
XGBoost_3_AutoML_20200516_032431,175.38048265962158,30758.313697921832,30758.313697921832,133.60444230471467,
GBM_3_AutoML_20200516_032431,183.9544074525449,33839.22402121692,33839.22402121692,142.7906265845962,
GBM_2_AutoML_20200516_032431,195.82481010512632,38347.35625270879,38347.35625270879,154.92808344026903,
GBM_grid__1_AutoML_20200516_032431_model_3,197.50876148640413,39009.710863893284,39009.710863893284,156.59230658346343,
DeepLearning_grid__2_AutoML_20200516_032431_model_1,198.49152238023174,39398.88445682205,39398.88445682205,156.45463310267291,
DeepLearning_grid__3_AutoML_20200516_032431_model_1,198.75627704076572,39504.057663105625,39504.057663105625,158.00156131339938,
DeepLearning_grid__1_AutoML_20200516_032431_model_1,204.28008971275398,41730.3550530508,41730.3550530508,160.59410138549453,
GBM_1_AutoML_20200516_032431,205.505455534189,42232.49225431453,42232.49225431453,165.13287050541217,
GBM_grid__1_AutoML_20200516_032431_model_1,224.5942095810552,50442.558977338944,50442.558977338944,184.1172996297239,
DeepLearning_1_AutoML_20200516_032431,227.0170328678481,51536.73321212163,51536.73321212163,180.30544787235732,
GBM_grid__1_AutoML_20200516_032431_model_4,229.3332058437476,52593.71930257071,52593.71930257071,194.32475085676225,0.9227203996288568
GLM_1_AutoML_20200516_032431,268.6179563746403,72155.60648688815,72155.60648688815,228.55820810920738,0.9910861356583482
GBM_grid__1_AutoML_20200516_032431_model_5,276.51719130730254,76461.75708847932,76461.75708847932,239.3079109030517,1.0129034927928149
XGBoost_grid__1_AutoML_20200516_032431_model_4,421.81999660694646,177932.10953748433,177932.10953748433,348.72276652680995,
